loss,val_loss
0.7844041585922241,0.33397552371025085
0.3618180453777313,0.23724861443042755
0.2787933349609375,0.19701597094535828
0.24124297499656677,0.19294364750385284
0.207990363240242,0.15913605690002441
0.18763434886932373,0.15761354565620422
0.17996171116828918,0.14594773948192596
0.17088931798934937,0.1411880999803543
0.16848284006118774,0.13622751832008362
0.16463837027549744,0.13282862305641174
0.1602264791727066,0.13175351917743683
0.1581801474094391,0.13402937352657318
0.15609534084796906,0.1274767965078354
0.1602906733751297,0.1507212072610855
0.16382934153079987,0.12853902578353882
0.1567428857088089,0.128629669547081
0.153476744890213,0.12352760881185532
0.15104734897613525,0.12319430708885193
0.14961159229278564,0.12255608290433884
0.14824317395687103,0.1208827868103981
0.14663109183311462,0.12040533125400543
0.1460396945476532,0.11911199986934662
0.14768071472644806,0.12481806427240372
0.14358925819396973,0.11462181061506271
0.14007025957107544,0.11369257420301437
0.13865169882774353,0.11168037354946136
0.13820701837539673,0.1141757071018219
0.13837912678718567,0.1166631430387497
0.1378818154335022,0.11221583187580109
0.1383991539478302,0.11179428547620773
0.13521158695220947,0.11070322245359421
0.13283489644527435,0.11049967259168625
0.13492661714553833,0.11242194473743439
0.13472430408000946,0.11136772483587265
0.13145965337753296,0.10824799537658691
0.13102930784225464,0.109074167907238
0.12878847122192383,0.10671120136976242
0.12759457528591156,0.10750220715999603
0.12921050190925598,0.10617038607597351
0.1258653700351715,0.10616540908813477
0.12691166996955872,0.1071268618106842
0.12706753611564636,0.10769352316856384
0.12367944419384003,0.10347020626068115
0.12548759579658508,0.10133358091115952
0.12485890090465546,0.10814894735813141
0.12478012591600418,0.09812036156654358
0.11658996343612671,0.0978381484746933
0.11872309446334839,0.09472236037254333
0.11577029526233673,0.09415990114212036
0.10771264880895615,0.0922650471329689
0.10224584490060806,0.08337025344371796
0.10148383677005768,0.0856986865401268
0.10245748609304428,0.08978874236345291
0.0976482480764389,0.08757159113883972
0.09607008099555969,0.08406893163919449
0.09685938060283661,0.07941673696041107
0.09321841597557068,0.07582312822341919
0.09046633541584015,0.07344251126050949
0.08778136223554611,0.07529324293136597
0.08484266698360443,0.07340007275342941
0.08558505028486252,0.07243482768535614
0.08476477116346359,0.07102843374013901
0.08152749389410019,0.07018671184778214
0.08012792468070984,0.06797204166650772
0.08184953778982162,0.07444208115339279
0.08055764436721802,0.06659932434558868
0.07875023037195206,0.06790391355752945
0.07817088067531586,0.06760500371456146
0.07443387061357498,0.05998106300830841
0.07284096628427505,0.06736445426940918
0.07289545983076096,0.06104547530412674
0.06992343068122864,0.05935237929224968
0.06814355403184891,0.05926615372300148
0.06625847518444061,0.05831771343946457
0.06541545689105988,0.056453004479408264
0.06238676607608795,0.05638674274086952
0.06240871548652649,0.06076626107096672
0.06664881110191345,0.058002423495054245
0.0631193220615387,0.05532366409897804
0.061279479414224625,0.053631167858839035
0.059840016067028046,0.05114654824137688
0.059080783277750015,0.05369153991341591
0.05739437788724899,0.05178895592689514
0.056217193603515625,0.04780318960547447
0.05588041990995407,0.0504954569041729
0.05935291573405266,0.05314651504158974
0.05775338411331177,0.05172222852706909
0.05560183525085449,0.048013363033533096
0.05358663946390152,0.047044381499290466
0.0527789331972599,0.04751165211200714
0.052156224846839905,0.04584487900137901
0.052368052303791046,0.045346811413764954
0.0515342578291893,0.04634688422083855
0.05104995146393776,0.04459374025464058
0.05016603693366051,0.043783050030469894
0.04911033436655998,0.044475752860307693
0.05003512650728226,0.042647168040275574
0.0502648800611496,0.045699238777160645
0.049400657415390015,0.0429021418094635
0.04930279776453972,0.043573133647441864
0.047953613102436066,0.04293855279684067
0.04639472812414169,0.04158703237771988
0.046906035393476486,0.04087168723344803
0.046296097338199615,0.04244508966803551
0.04635356739163399,0.03957501798868179
0.045068178325891495,0.039645493030548096
0.0471879281103611,0.04413089528679848
0.047289300709962845,0.04093020781874657
0.045573264360427856,0.04283050447702408
0.04619590565562248,0.04016869515180588
0.0465540736913681,0.04272662475705147
0.05492376536130905,0.059371352195739746
0.05679651349782944,0.044164661318063736
0.04721226543188095,0.039276860654354095
0.04401685297489166,0.03783873841166496
0.042046599090099335,0.03722614794969559
0.04100377857685089,0.03609326854348183
0.04104907065629959,0.03692824766039848
0.04150390625,0.038696371018886566
0.04161648824810982,0.04096748307347298
0.0445549450814724,0.04261460900306702
0.044761430472135544,0.038679108023643494
0.04273882508277893,0.038854196667671204
0.041114699095487595,0.0376223549246788
0.03970452770590782,0.03776253014802933
0.03812503442168236,0.03503328189253807
0.03756823390722275,0.03728105127811432
0.03779243305325508,0.03511395677924156
0.037124622613191605,0.03489087149500847
0.03817373886704445,0.03558272868394852
0.03753388300538063,0.03419724106788635
0.03733948990702629,0.034064654260873795
0.03672858700156212,0.03356213867664337
0.03605305776000023,0.03372381627559662
0.03733297809958458,0.03589622303843498
0.03645851090550423,0.03612416237592697
0.040833424776792526,0.03850041702389717
0.04111030325293541,0.035962797701358795
0.04121408611536026,0.034733373671770096
0.03753283992409706,0.03615579754114151
0.035762496292591095,0.03425765782594681
0.034575071185827255,0.033597543835639954
0.034255728125572205,0.03312284126877785
0.033731233328580856,0.03384604677557945
0.03301321342587471,0.0317782498896122
0.03283069282770157,0.03232286125421524
0.03401995077729225,0.03375645726919174
0.03485264629125595,0.03214628994464874
0.0332958959043026,0.03251468762755394
0.03270939365029335,0.033193279057741165
0.03164319694042206,0.030917160212993622
0.030922871083021164,0.03109109029173851
0.031160764396190643,0.03125113621354103
0.03545745089650154,0.03517989441752434
0.04012203961610794,0.03695527836680412
0.03572862222790718,0.03179868683218956
0.032939329743385315,0.030887546017766
0.03214013949036598,0.03221338987350464
0.033767301589250565,0.035501737147569656
0.0332362987101078,0.03364430367946625
0.03242586553096771,0.035399071872234344
0.031560540199279785,0.03231817111372948
0.0305388905107975,0.031185830011963844
0.0313965380191803,0.03308097645640373
0.030333198606967926,0.030992109328508377
0.02825910784304142,0.030436739325523376
0.027318032458424568,0.030156636610627174
0.028040554374456406,0.029511883854866028
0.02776198647916317,0.02941632829606533
0.027011850848793983,0.028102800250053406
0.02621356211602688,0.0294107124209404
0.02682887762784958,0.028681760653853416
0.02602240815758705,0.02883606217801571
0.025822799652814865,0.030069319531321526
0.02609247714281082,0.02939683198928833
0.025982584804296494,0.029163923114538193
0.026038123294711113,0.028591107577085495
0.026160210371017456,0.030020371079444885
0.026249617338180542,0.02837907336652279
0.02547392249107361,0.031249575316905975
0.02667427435517311,0.027624664828181267
0.026268023997545242,0.029199743643403053
0.026036081835627556,0.028318576514720917
0.02460382878780365,0.027610594406723976
0.02411074750125408,0.027582578361034393
0.023166483268141747,0.02729114517569542
0.02275095321238041,0.026843832805752754
0.022501666098833084,0.02572600170969963
0.022866802290081978,0.026705291122198105
0.022371523082256317,0.026302453130483627
0.021685704588890076,0.026934433728456497
0.022044863551855087,0.026008058339357376
0.0221860408782959,0.026135701686143875
0.021387668326497078,0.0262946505099535
0.020878808572888374,0.025406621396541595
0.02114703878760338,0.027111034840345383
0.02102619968354702,0.02575216442346573
0.02116147242486477,0.024505922570824623
0.020288053900003433,0.028219353407621384
0.021391982212662697,0.027257278561592102
0.020610077306628227,0.026943234726786613
0.02010713331401348,0.026413509622216225
0.020707642659544945,0.025719618424773216
0.019467215985059738,0.026141628623008728
0.019340019673109055,0.024822942912578583
0.018484024330973625,0.02430136688053608
0.01813904382288456,0.0247578676789999
0.01898997463285923,0.024206969887018204
0.019059553742408752,0.02756383642554283
0.018896056339144707,0.02448168396949768
0.01925591751933098,0.025917822495102882
0.019424136728048325,0.023874128237366676
0.01861470565199852,0.023948820307850838
0.017364272847771645,0.024270588532090187
0.01675732061266899,0.023179572075605392
0.016416139900684357,0.024290503934025764
0.016218993812799454,0.023151803761720657
0.0165821835398674,0.023650363087654114
0.01708889938890934,0.02390422485768795
0.017207656055688858,0.02300107106566429
0.016794677823781967,0.0256260484457016
0.016698012128472328,0.022917812690138817
0.017324890941381454,0.023511916399002075
0.020774368196725845,0.027965441346168518
0.020300140604376793,0.024759303778409958
0.01751655340194702,0.024473749101161957
0.017014596611261368,0.02332213893532753
0.01624586246907711,0.0239099133759737
0.015714377164840698,0.02170102670788765
0.015577352605760098,0.023275746032595634
0.01557238306850195,0.02179793268442154
0.014618867076933384,0.02205417864024639
0.014522149227559566,0.02185872010886669
0.014585289172828197,0.021992718800902367
0.014843189157545567,0.021403636783361435
0.014662731438875198,0.021652797237038612
0.013978596776723862,0.0208290908485651
0.013781986199319363,0.020110243931412697
0.013348587788641453,0.02093207649886608
0.013427159748971462,0.02136269211769104
0.01328352466225624,0.020774107426404953
0.012835950590670109,0.019847223535180092
0.013048438355326653,0.021473269909620285
0.013470589183270931,0.021290553733706474
0.013629305176436901,0.021211154758930206
0.013386484235525131,0.020395468920469284
0.013862142339348793,0.0212479829788208
0.013364427722990513,0.0196139607578516
0.014073450118303299,0.021146530285477638
0.014930232428014278,0.02169089950621128
0.013796777464449406,0.02041270211338997
0.013043148443102837,0.019499851390719414
0.012408873997628689,0.020037522539496422
0.012743142433464527,0.020335925742983818
0.013110379688441753,0.021088356152176857
0.013670171611011028,0.019536998122930527
0.013401782140135765,0.02027622051537037
0.014029545709490776,0.02251019887626171
0.018369851633906364,0.023791464045643806
0.01627715863287449,0.022485148161649704
0.016145478934049606,0.02333470620214939
0.017466777935624123,0.02237764373421669
0.016219280660152435,0.02161244861781597
0.015701383352279663,0.021805105730891228
0.015052342787384987,0.020893417298793793
0.014138002879917622,0.0215787123888731
0.013571513816714287,0.019877964630723
0.012191956862807274,0.019561953842639923
0.011683312244713306,0.019127314910292625
0.011370099149644375,0.018705202266573906
0.011131023988127708,0.019804392009973526
0.01117295678704977,0.018787186592817307
0.011045178398489952,0.019230781123042107
0.01116278674453497,0.01892232708632946
0.011133440770208836,0.018459251150488853
0.010981201194226742,0.018077731132507324
0.0108229024335742,0.018204502761363983
0.010778248310089111,0.01857299543917179
0.010532251559197903,0.017432942986488342
0.010536568239331245,0.018341144546866417
0.010657682083547115,0.018174711614847183
0.011084047146141529,0.01832069642841816
0.01107474509626627,0.01833549700677395
0.0104207843542099,0.017711440101265907
0.010447108186781406,0.017723988741636276
0.010356932878494263,0.017983242869377136
0.010701430961489677,0.018557077273726463
0.01062355563044548,0.018273424357175827
0.011395794339478016,0.018408633768558502
0.010965727269649506,0.019297007471323013
0.010957412421703339,0.01814005896449089
0.010342946276068687,0.017669180408120155
0.009906238876283169,0.017599448561668396
0.009812173433601856,0.017492467537522316
0.009606744162738323,0.018156155943870544
0.009561751037836075,0.017321666702628136
0.009702760726213455,0.01713423803448677
0.009759988635778427,0.017979620024561882
0.01015603169798851,0.017725776880979538
0.010545838624238968,0.01910080574452877
0.01065735798329115,0.01809055544435978
0.010010575875639915,0.017924536019563675
0.010124480351805687,0.018231717869639397
0.01008473988622427,0.01720462366938591
0.009888770990073681,0.01833305135369301
0.010644105263054371,0.01760716363787651
0.010498701594769955,0.018174391239881516
0.010685999877750874,0.017611851915717125
0.010339262895286083,0.017986588180065155
0.010139773599803448,0.017498159781098366
0.00979706086218357,0.018127165734767914
0.01018435787409544,0.01695525459945202
0.010517108254134655,0.01789749786257744
0.010295326821506023,0.01695200800895691
0.009956643916666508,0.017288822680711746
0.009696714580059052,0.016381019726395607
0.009470704942941666,0.017017656937241554
0.0098454924300313,0.018047042191028595
0.009827260859310627,0.01679215393960476
0.009949248284101486,0.01709185168147087
0.009751902893185616,0.017637260258197784
0.009198312647640705,0.016270026564598083
0.009148315526545048,0.016329683363437653
0.009110168553888798,0.017277609556913376
0.009460531175136566,0.016592087224125862
0.008914075791835785,0.016056636348366737
0.008697284385561943,0.01605277694761753
0.0085428012534976,0.01637551560997963
0.008496054448187351,0.016590366140007973
0.00864960253238678,0.01583050936460495
0.008372574113309383,0.015963830053806305
0.008205368183553219,0.0161724966019392
0.008378216065466404,0.01603463664650917
0.008893660269677639,0.016237501055002213
0.008668801747262478,0.01610136777162552
0.008894332684576511,0.016078699380159378
0.008900764398276806,0.016541477292776108
0.008944841101765633,0.016095003113150597
0.008826126344501972,0.01687300205230713
0.010416137985885143,0.01721159741282463
0.012574979104101658,0.02002926543354988
0.012157228775322437,0.01947869546711445
0.02304595336318016,0.03102203831076622
0.02710111252963543,0.026508817449212074
0.022732796147465706,0.021631162613630295
0.01816164329648018,0.021956026554107666
0.01632297970354557,0.021909378468990326
0.014699507504701614,0.018135391175746918
0.011892087757587433,0.017787953838706017
0.012466623447835445,0.0207817442715168
0.012571824714541435,0.017509840428829193
0.010914788581430912,0.01666851155459881
0.009439784102141857,0.01720743626356125
0.009251214563846588,0.015941908583045006
0.008990971371531487,0.015825534239411354
0.00913540180772543,0.016533909365534782
0.008792996406555176,0.016387369483709335
0.008411292918026447,0.015531792305409908
0.008117341436445713,0.015565515495836735
0.007983424700796604,0.015018473379313946
0.00781441479921341,0.015541342087090015
0.00767820980399847,0.015467146411538124
0.007624555379152298,0.015517185442149639
0.007601320277899504,0.014700455591082573
0.00766391446813941,0.01521390676498413
0.007550399284809828,0.015396754257380962
0.007385987788438797,0.014991937205195427
0.00721446517854929,0.014856252819299698
0.007107838988304138,0.014532777480781078
0.00711939949542284,0.015060766600072384
0.007594968192279339,0.014843241311609745
0.007451185025274754,0.014730357564985752
0.007100917398929596,0.014276409521698952
0.007202597334980965,0.015149685554206371
0.007430489175021648,0.015450836159288883
0.007356330286711454,0.014325815252959728
0.007103499490767717,0.014553934335708618
0.006891083437949419,0.0139674823731184
0.006853379774838686,0.01425919495522976
0.006798446178436279,0.01412323210388422
0.00665108859539032,0.014180134981870651
0.00665003526955843,0.014013944193720818
0.006572415586560965,0.014284268952906132
0.006543198600411415,0.01417076587677002
0.006494397763162851,0.014420689083635807
0.0065846252255141735,0.014368927106261253
0.006684329826384783,0.014429790899157524
0.006602221634238958,0.013778834603726864
0.006538642104715109,0.01388989482074976
0.0065757050178945065,0.014078283682465553
0.006627334281802177,0.014255046844482422
0.0065948860719799995,0.013716716319322586
0.006650498602539301,0.014919428154826164
