Date,Currently Infected,Percent (%),Total Coronavirus Cases,Novel Coronavirus Daily Cases,Total Coronavirus Currently Infected,Total Coronavirus Deaths,Novel Coronavirus Daily Deaths,New Daily Coronavirus Cases+Cured,Percent (%)
2021-03-12,182,5.16,90027,9.0,182,4636,0.0,8.0,5.16
2021-03-13,184,5.16,90034,7.0,184,4636,0.0,5.0,5.16
2021-03-14,183,5.16,90044,10.0,183,4636,0.0,11.0,5.16
2021-03-15,175,5.16,90049,5.0,175,4636,0.0,13.0,5.16
2021-03-16,182,5.16,90062,13.0,182,4636,0.0,6.0,5.16
2021-03-17,176,5.16,90066,4.0,176,4636,0.0,10.0,5.16
2021-03-18,169,5.16,90072,6.0,169,4636,0.0,13.0,5.16
2021-03-19,164,5.16,90083,11.0,164,4636,0.0,16.0,5.16
2021-03-20,162,5.16,90087,4.0,162,4636,0.0,6.0,5.16
2021-03-21,165,5.15,90099,12.0,165,4636,0.0,9.0,5.15
2021-03-22,161,5.15,90106,7.0,161,4636,0.0,11.0,5.15
2021-03-23,158,5.15,90115,9.0,158,4636,0.0,12.0,5.15
2021-03-24,158,5.15,90125,10.0,158,4636,0.0,10.0,5.15
2021-03-25,165,5.15,90136,11.0,165,4636,0.0,4.0,5.15
2021-03-26,163,5.15,90147,11.0,163,4636,0.0,13.0,5.15
2021-03-27,161,5.15,90159,12.0,161,4636,0.0,14.0,5.15
2021-03-28,167,5.15,90167,8.0,167,4636,0.0,2.0,5.15
2021-03-29,172,5.15,90182,15.0,172,4636,0.0,10.0,5.15
2021-03-30,173,5.15,90190,8.0,173,4636,0.0,7.0,5.15
2021-03-31,180,5.15,90201,11.0,180,4636,0.0,4.0,5.15
2021-04-01,187,5.15,90217,16.0,187,4636,0.0,9.0,5.15
2021-04-02,188,5.15,90226,9.0,188,4636,0.0,8.0,5.15
2021-04-03,203,5.15,90252,26.0,203,4636,0.0,11.0,5.15
2021-04-04,215,5.15,90273,21.0,215,4636,0.0,9.0,5.15
2021-04-05,238,5.15,90305,32.0,238,4636,0.0,9.0,5.15
2021-04-06,244,5.15,90329,24.0,244,4636,0.0,18.0,5.15
2021-04-07,248,5.15,90341,12.0,248,4636,0.0,8.0,5.15
2021-04-08,263,5.15,90365,24.0,263,4636,0.0,9.0,5.15
2021-04-09,279,5.14,90386,21.0,279,4636,0.0,5.0,5.14
2021-04-10,283,5.14,90400,14.0,283,4636,0.0,10.0,5.14
2021-04-11,286,5.14,90410,10.0,286,4636,0.0,7.0,5.14
2021-04-12,295,5.14,90426,16.0,295,4636,0.0,7.0,5.14
2021-04-13,293,5.14,90435,9.0,293,4636,0.0,11.0,5.14
2021-04-14,298,5.14,90447,12.0,298,4636,0.0,7.0,5.14
2021-04-15,297,5.14,90457,10.0,297,4636,0.0,11.0,5.14
2021-04-16,299,5.14,90468,11.0,299,4636,0.0,9.0,5.14
2021-04-17,309,5.14,90483,15.0,309,4636,0.0,5.0,5.14
2021-04-18,314,5.14,90499,16.0,314,4636,0.0,11.0,5.14
2021-04-19,315,5.14,90510,11.0,315,4636,0.0,10.0,5.14
2021-04-20,311,5.14,90520,10.0,311,4636,0.0,14.0,5.14
2021-04-21,305,5.14,90541,21.0,305,4636,0.0,27.0,5.14
2021-04-22,303,5.14,90547,6.0,303,4636,0.0,8.0,5.14
2021-04-23,306,5.14,90566,19.0,306,4636,0.0,16.0,5.14
2021-04-24,305,5.14,90575,9.0,305,4636,0.0,10.0,5.14
2021-04-25,308,5.14,90588,13.0,308,4636,0.0,10.0,5.14
2021-04-26,311,5.13,90599,11.0,311,4636,0.0,8.0,5.13
2021-04-27,316,5.13,90610,11.0,316,4636,0.0,6.0,5.13
2021-04-28,317,5.13,90622,12.0,317,4636,0.0,11.0,5.13
2021-04-29,324,5.13,90642,20.0,324,4636,0.0,13.0,5.13
2021-04-30,328,5.13,90655,13.0,328,4636,0.0,9.0,5.13
2021-05-01,325,5.13,90671,16.0,325,4636,0.0,19.0,5.13
2021-05-02,325,5.13,90686,15.0,325,4636,0.0,15.0,5.13
2021-05-03,323,5.13,90697,11.0,323,4636,0.0,13.0,5.13
2021-05-04,325,5.13,90714,17.0,325,4636,0.0,15.0,5.13
2021-05-05,319,5.13,90721,7.0,319,4636,0.0,13.0,5.13
2021-05-06,314,5.13,90726,5.0,314,4636,0.0,10.0,5.13
2021-05-07,308,5.13,90739,13.0,308,4636,0.0,19.0,5.13
2021-05-08,300,5.13,90746,7.0,300,4636,0.0,15.0,5.13
2021-05-09,300,5.13,90758,12.0,300,4636,0.0,12.0,5.13
2021-05-10,298,5.12,90769,11.0,298,4636,0.0,13.0,5.12
2021-05-11,302,5.12,90783,14.0,302,4636,0.0,10.0,5.12
2021-05-12,302,5.12,90799,16.0,302,4636,0.0,16.0,5.12
2021-05-13,291,5.12,90808,9.0,291,4636,0.0,20.0,5.12
2021-05-14,285,5.12,90815,7.0,285,4636,0.0,13.0,5.12
2021-05-15,279,5.12,90829,14.0,279,4636,0.0,20.0,5.12
2021-05-16,291,5.12,90847,18.0,291,4636,0.0,6.0,5.12
2021-05-17,291,5.12,90872,25.0,291,4636,0.0,25.0,5.12
2021-05-18,295,5.12,90894,22.0,295,4636,0.0,18.0,5.12
2021-05-19,296,5.12,90908,14.0,296,4636,0.0,13.0,5.12
2021-05-20,294,5.12,90920,12.0,294,4636,0.0,14.0,5.12
2021-05-21,303,5.11,90944,24.0,303,4636,0.0,15.0,5.11
2021-05-22,301,5.11,90954,10.0,301,4636,0.0,12.0,5.11
2021-05-23,315,5.11,90973,19.0,315,4636,0.0,5.0,5.11
2021-05-24,325,5.11,90991,18.0,325,4636,0.0,8.0,5.11
2021-05-25,319,5.11,91006,15.0,319,4636,0.0,21.0,5.11
2021-05-26,320,5.11,91019,13.0,320,4636,0.0,12.0,5.11
2021-05-27,327,5.11,91038,19.0,327,4636,0.0,12.0,5.11
2021-05-28,316,5.11,91045,7.0,316,4636,0.0,18.0,5.11
2021-05-29,318,5.11,91061,16.0,318,4636,0.0,14.0,5.11
2021-05-30,319,5.11,91072,11.0,319,4636,0.0,10.0,5.11
2021-05-31,328,5.11,91099,27.0,328,4636,0.0,18.0,5.11
2021-06-01,337,5.11,91122,23.0,337,4636,0.0,14.0,5.11
2021-06-02,346,5.11,91146,24.0,346,4636,0.0,15.0,5.11
2021-06-03,364,5.11,91170,24.0,364,4636,0.0,6.0,5.11
2021-06-04,371,5.1,91194,24.0,371,4636,0.0,17.0,5.1
2021-06-05,385,5.1,91218,24.0,385,4636,0.0,10.0,5.1
2021-06-06,392,5.1,91248,30.0,392,4636,0.0,23.0,5.1
2021-06-07,403,5.1,91267,19.0,403,4636,0.0,8.0,5.1
2021-06-08,409,5.1,91300,33.0,409,4636,0.0,27.0,5.1
2021-06-09,413,5.1,91316,16.0,413,4636,0.0,12.0,5.1
2021-06-10,416,5.1,91337,21.0,416,4636,0.0,18.0,5.1
2021-06-11,426,5.1,91359,22.0,426,4636,0.0,12.0,5.1
2021-06-12,446,5.1,91394,35.0,446,4636,0.0,15.0,5.1
2021-06-13,459,5.1,91428,34.0,459,4636,0.0,21.0,5.1
2021-06-14,471,5.1,91451,23.0,471,4636,0.0,11.0,5.1
2021-06-15,483,5.1,91471,20.0,483,4636,0.0,8.0,5.1
2021-06-16,487,5.09,91492,21.0,487,4636,0.0,17.0,5.09
2021-06-17,491,5.09,91511,19.0,491,4636,0.0,15.0,5.09
2021-06-18,501,5.09,91534,23.0,501,4636,0.0,13.0,5.09
2021-06-19,503,5.09,91564,30.0,503,4636,0.0,28.0,5.09
2021-06-20,510,5.09,91587,23.0,510,4636,0.0,16.0,5.09
2021-06-21,519,5.09,91604,17.0,519,4636,0.0,8.0,5.09
2021-06-22,512,5.09,91629,25.0,512,4636,0.0,32.0,5.09
2021-06-23,514,5.09,91653,24.0,514,4636,0.0,22.0,5.09
2021-06-24,492,5.08,91669,16.0,492,4636,0.0,38.0,5.08
2021-06-25,486,5.08,91693,24.0,486,4636,0.0,30.0,5.08
2021-06-26,474,5.08,91718,25.0,474,4636,0.0,37.0,5.08
2021-06-27,462,5.08,91732,14.0,462,4636,0.0,26.0,5.08
2021-06-28,462,5.08,91753,21.0,462,4636,0.0,21.0,5.08
2021-06-29,459,5.08,91771,18.0,459,4636,0.0,21.0,5.08
2021-06-30,455,5.08,91780,9.0,455,4636,0.0,13.0,5.08
2021-07-01,438,5.07,91792,12.0,438,4636,0.0,29.0,5.07
2021-07-02,436,5.07,91810,18.0,436,4636,0.0,20.0,5.07
