Date,Currently Infected,Percent (%),Total Coronavirus Cases,Novel Coronavirus Daily Cases,Total Coronavirus Currently Infected,Total Coronavirus Deaths,Novel Coronavirus Daily Deaths,New Daily Coronavirus Cases+Cured,Percent (%)
2021-05-10,959,0.76,838957,65.0,959,6378,1.0,0.0,0.76
2021-05-11,884,0.76,839000,43.0,884,6378,0.0,118.0,0.76
2021-05-12,825,0.76,839030,30.0,825,6379,1.0,88.0,0.76
2021-05-13,792,0.76,839059,29.0,792,6379,0.0,62.0,0.76
2021-05-14,749,0.76,839079,20.0,749,6380,1.0,62.0,0.76
2021-05-15,755,0.76,839117,38.0,755,6381,1.0,31.0,0.76
2021-05-16,665,0.76,839119,2.0,665,6382,1.0,91.0,0.76
2021-05-17,677,0.76,839159,40.0,677,6389,7.0,21.0,0.76
2021-05-18,631,0.76,839167,8.0,631,6392,3.0,51.0,0.76
2021-05-19,594,0.76,839221,54.0,594,6395,3.0,88.0,0.76
2021-05-20,572,0.76,839263,42.0,572,6396,1.0,63.0,0.76
2021-05-21,562,0.76,839290,27.0,562,6397,1.0,36.0,0.76
2021-05-22,560,0.76,839308,18.0,560,6397,0.0,20.0,0.76
2021-05-23,510,0.76,839319,11.0,510,6404,7.0,54.0,0.76
2021-05-24,514,0.76,839361,42.0,514,6406,2.0,36.0,0.76
2021-05-25,460,0.76,839389,28.0,460,6406,0.0,82.0,0.76
2021-05-26,436,0.76,839408,19.0,436,6406,0.0,43.0,0.76
2021-05-27,415,0.76,839420,12.0,415,6406,0.0,33.0,0.76
2021-05-28,392,0.76,839433,13.0,392,6407,1.0,35.0,0.76
2021-05-29,398,0.76,839453,20.0,398,6407,0.0,14.0,0.76
2021-05-30,354,0.76,839458,5.0,354,6411,4.0,45.0,0.76
2021-05-31,350,0.76,839475,17.0,350,6412,1.0,20.0,0.76
2021-06-01,356,0.76,839511,36.0,356,6413,1.0,29.0,0.76
2021-06-02,338,0.76,839517,6.0,338,6415,2.0,22.0,0.76
2021-06-03,198,0.76,839532,15.0,198,6416,1.0,154.0,0.76
2021-06-04,199,0.76,839539,7.0,199,6417,1.0,5.0,0.76
2021-06-05,216,0.76,839566,27.0,216,6418,1.0,9.0,0.76
2021-06-06,221,0.76,839571,5.0,221,6418,0.0,0.0,0.76
2021-06-07,186,0.76,839585,14.0,186,6418,0.0,49.0,0.76
2021-06-08,186,0.76,839585,0.0,186,6418,0.0,0.0,0.76
2021-06-09,186,0.76,839585,0.0,186,6418,0.0,0.0,0.76
2021-06-10,205,0.77,839630,45.0,205,6428,10.0,16.0,0.77
2021-06-11,218,0.77,839653,23.0,218,6428,0.0,10.0,0.77
2021-06-12,222,0.77,839661,8.0,222,6428,0.0,4.0,0.77
2021-06-13,215,0.77,839666,5.0,215,6428,0.0,12.0,0.77
2021-06-14,233,0.77,839690,24.0,233,6428,0.0,6.0,0.77
2021-06-15,221,0.77,839701,11.0,221,6428,0.0,23.0,0.77
2021-06-16,231,0.77,839720,19.0,231,6428,0.0,9.0,0.77
2021-06-17,258,0.77,839747,27.0,258,6428,0.0,0.0,0.77
2021-06-18,280,0.77,839769,22.0,280,6428,0.0,0.0,0.77
2021-06-19,341,0.77,839830,61.0,341,6428,0.0,0.0,0.77
2021-06-20,378,0.77,839867,37.0,378,6428,0.0,0.0,0.77
2021-06-21,501,0.77,839990,123.0,501,6428,0.0,0.0,0.77
2021-06-22,477,0.77,840079,89.0,477,6428,0.0,113.0,0.77
2021-06-23,606,0.77,840225,146.0,606,6428,0.0,17.0,0.77
2021-06-24,790,0.77,840430,205.0,790,6428,0.0,21.0,0.77
2021-06-25,989,0.77,840638,208.0,989,6428,0.0,9.0,0.77
2021-06-26,1158,0.77,840823,185.0,1158,6428,0.0,16.0,0.77
2021-06-27,1181,0.77,840888,65.0,1181,6428,0.0,42.0,0.77
2021-06-28,1439,0.77,841196,308.0,1439,6428,0.0,50.0,0.77
2021-06-29,1661,0.77,841486,290.0,1661,6428,0.0,68.0,0.77
2021-06-30,1883,0.77,841777,291.0,1883,6428,0.0,69.0,0.77
2021-07-01,2039,0.77,842067,290.0,2039,6428,0.0,134.0,0.77
2021-07-02,2216,0.77,842371,304.0,2216,6428,0.0,127.0,0.77
2021-07-03,2426,0.77,842648,277.0,2426,6428,0.0,67.0,0.77
2021-07-04,2490,0.76,842969,321.0,2490,6428,0.0,257.0,0.76
2021-07-05,2841,0.76,843465,496.0,2841,6429,1.0,144.0,0.76
2021-07-06,3182,0.76,843892,427.0,3182,6429,0.0,86.0,0.76
2021-07-07,3513,0.76,844378,486.0,3513,6429,0.0,155.0,0.76
2021-07-08,3870,0.76,844989,611.0,3870,6432,3.0,251.0,0.76
